FNGiD7T4cpkOIM3mq.YdMY,37,2012-04-27,20:47:59,15965,ODOkY9pchzsDHj.23UGQoc,15965,O,56700324,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,87,2012-04-28,20:02:31,15235,ODOkY9pchzsDHj.23UGQoc,16474,O,57849074,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,134,2012-05-02,20:50:50,16379,ODOkY9pchzsDHj.23UGQoc,47607,O,61173763,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,58,2012-05-03,19:48:03,16445,ODOkY9pchzsDHj.23UGQoc,16445,O,63379644,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,115,2012-05-04,21:48:07,15962,ODOkY9pchzsDHj.23UGQoc,15962,O,66242561,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,57,2012-05-05,13:19:15,16471,UKpFDP.zNgYAUPsWV6RUhI,16471,O,67587350,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,104,2012-05-05,21:23:27,15965,ODOkY9pchzsDHj.23UGQoc,15965,O,67828446,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,0,2012-05-06,11:27:55,14864,o88Hlga9o7.BNf7p2DzwlE,14864,O,69183915,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,162,2012-05-09,20:19:22,16442,ODOkY9pchzsDHj.23UGQoc,47363,O,74836239,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,69,2012-05-11,20:12:06,15965,ODOkY9pchzsDHj.23UGQoc,15965,O,77613613,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,28,2012-05-12,19:27:50,16442,ODOkY9pchzsDHj.23UGQoc,16442,O,79665443,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,58,2012-05-12,21:10:23,15965,ODOkY9pchzsDHj.23UGQoc,15965,O,79912884,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,58,2012-05-12,21:06:28,15965,ODOkY9pchzsDHj.23UGQoc,15965,O,79912906,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,27,2012-05-15,14:56:09,15965,Ckm.acKsg3sXX98tnz4nko,15965,O,84977014,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,19,2012-05-15,21:22:42,15965,ODOkY9pchzsDHj.23UGQoc,15965,O,84991050,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,97,2012-05-16,20:46:38,15965,ODOkY9pchzsDHj.23UGQoc,15965,O,85704436,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,116,2012-05-16,22:01:10,47329,ODOkY9pchzsDHj.23UGQoc,15962,O,86428159,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,0,2012-05-20,09:23:32,14861,q0XEqFaP9N2g1D/wPTT/xg,14861,O,93161496,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,83,2012-05-22,20:06:47,16445,ODOkY9pchzsDHj.23UGQoc,16445,O,95919111,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,47,2012-05-23,13:14:03,15426,q0XEqFaP9N2g1D/wPTT/xg,15426,O,97816336,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,42,2012-05-23,13:15:00,15426,q0XEqFaP9N2g1D/wPTT/xg,15426,O,97816481,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,55,2012-05-23,20:31:09,47361,ODOkY9pchzsDHj.23UGQoc,17013,O,97907243,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,41,2012-05-25,20:46:43,16729,ODOkY9pchzsDHj.23UGQoc,15962,O,102163844,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,57,2012-05-26,20:07:51,16445,ODOkY9pchzsDHj.23UGQoc,16445,O,103460147,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,7,2012-05-26,14:09:34,15965,ODOkY9pchzsDHj.23UGQoc,15965,O,103713690,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,54,2012-05-27,20:46:56,15966,i5UlxiFAQ6cbmJ.DB1Nfeo,15966,O,104735701,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,27,2012-05-30,19:51:55,15965,ODOkY9pchzsDHj.23UGQoc,15965,O,111075771,FNGiD7T4cpkOIM3mq.YdMY
FNGiD7T4cpkOIM3mq.YdMY,61,2012-05-31,19:57:09,16726,ODOkY9pchzsDHj.23UGQoc,16804,O,112359897,FNGiD7T4cpkOIM3mq.YdMY
.QP/64EdoTcdkMnmXGVO0A,58,2012-03-29,09:25:33,16412,.5Xg5.RlxpQyceozu2gfgs,16412,O,12069876,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,0,2012-04-12,23:51:41,16459,uwO/A0/9LAYy7Zg7lI0CJ2,16459,O,33232213,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,0,2012-04-12,23:55:02,16458,uwO/A0/9LAYy7Zg7lI0CJ2,16459,O,33232216,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,262,2012-04-20,10:08:04,16424,C6Ooks.wMI.srWPBHllA2c,16424,O,45161831,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,53,2012-05-09,10:32:40,17486,OAiLlFpyNfcdi4MkOeLr.U,15505,O,73934093,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,318,2012-05-12,18:13:27,47375,ey8YE1EJSgAIu6qB9mLZO6,47375,O,79261394,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,36,2012-05-13,19:58:23,15942,kGGw/vDUSkMZ7II9b8g0h2,15942,O,80927386,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,0,2012-05-14,12:20:35,16395,vgLaiGhlsxgRQT/34ovsok,16395,O,81571457,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,143,2012-05-14,12:09:48,47386,vgLaiGhlsxgRQT/34ovsok,47386,O,82291004,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,0,2012-05-14,12:19:39,47386,vgLaiGhlsxgRQT/34ovsok,47386,O,82291514,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,3,2012-05-15,15:24:06,16156,HFqaFWDOqbsvjqOgCqJeHM,16156,O,83661952,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,12,2012-05-15,15:07:01,16103,voTsChdT5MY2YYaUqOfSw2,16103,O,84012052,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,0,2012-05-15,10:51:57,15883,voTsChdT5MY2YYaUqOfSw2,15883,O,84106118,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,0,2012-05-15,10:58:37,47426,HFqaFWDOqbsvjqOgCqJeHM,47426,O,84784051,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,0,2012-05-15,10:59:54,47426,HFqaFWDOqbsvjqOgCqJeHM,47426,O,84784090,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,108,2012-05-15,11:22:45,47426,HFqaFWDOqbsvjqOgCqJeHM,47426,O,84784938,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,2,2012-05-17,09:56:32,16971,2Onqyq2Ke1gkX5taqmTLCI,16971,O,87294140,.QP/64EdoTcdkMnmXGVO0A
.QP/64EdoTcdkMnmXGVO0A,22,2012-05-22,11:41:19,16768,C6Ooks.wMI.srWPBHllA2c,16768,O,95381680,.QP/64EdoTcdkMnmXGVO0A
xDK0mIGasmAilJrvnFS3Pw,751,2012-05-22,17:51:51,45255,2Onqyq2Ke1gkX5taqmTLCI,45255,O,95311646,xDK0mIGasmAilJrvnFS3Pw
Sq1s6KEGp1Qm8MN1o1paM.,61,2012-03-28,10:20:46,47301,PZwUPsppLV2QVQP4zz8YYM,47301,O,9936240,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,23,2012-04-02,16:23:00,47613,E8m.H.eqaY20TRFKdWuPG2,47582,O,17694824,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,403,2012-04-02,15:48:37,16059,E8m.H.eqaY20TRFKdWuPG2,16113,O,18399468,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,126,2012-04-02,16:29:40,15505,E8m.H.eqaY20TRFKdWuPG2,16054,O,18624002,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,40,2012-04-02,16:04:17,15295,E8m.H.eqaY20TRFKdWuPG2,15294,O,18798608,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-04-03,19:39:11,45079,UhZKdxjdWc6896gE/uneyk,45073,O,19659566,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-04-03,17:11:29,16379,0j2M1Syx9uM4NSG0DI9a7E,16379,O,20024929,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,42,2012-04-03,17:11:49,16379,0j2M1Syx9uM4NSG0DI9a7E,15193,O,20928931,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-04-04,20:53:32,45484,E8m.H.eqaY20TRFKdWuPG2,18776,O,21505569,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,62,2012-04-05,14:34:39,15596,E8m.H.eqaY20TRFKdWuPG2,15595,O,24178813,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-04-05,14:18:43,14905,E8m.H.eqaY20TRFKdWuPG2,14905,O,24648471,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-04-11,16:59:54,15952,UhZKdxjdWc6896gE/uneyk,15952,O,30693906,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,40,2012-04-12,17:02:16,14905,E8m.H.eqaY20TRFKdWuPG2,15354,O,32764143,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,49,2012-04-14,12:19:13,15938,E8m.H.eqaY20TRFKdWuPG2,15932,O,35810303,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,9,2012-04-18,15:54:20,16859,ZUUSoE0o4g.WD4/pHnBmXw,16859,O,41082981,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,439,2012-04-20,19:13:46,16514,E8m.H.eqaY20TRFKdWuPG2,16486,O,46658419,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,18,2012-04-22,10:31:16,15335,tjHcKwkuqaYznpPgqszf3Y,15335,O,48979452,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-04-22,23:39:48,14882,E8m.H.eqaY20TRFKdWuPG2,14882,O,49164733,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,23,2012-05-14,12:15:10,15878,E6lPbq61a1w3HqiqBjEo92,15872,O,82461105,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,90,2012-05-17,11:11:34,14996,2Onqyq2Ke1gkX5taqmTLCI,14996,O,87924422,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-17,11:10:58,14999,2Onqyq2Ke1gkX5taqmTLCI,14993,O,88079919,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,95,2012-05-17,09:56:44,17006,snIUyYTax0QO.d9.rMolck,17195,O,88376432,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-18,18:32:46,45252,2Onqyq2Ke1gkX5taqmTLCI,45252,O,89386281,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-18,17:24:18,45252,2Onqyq2Ke1gkX5taqmTLCI,45252,O,89386299,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-18,17:23:11,45252,2Onqyq2Ke1gkX5taqmTLCI,45252,O,89386300,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-18,18:06:38,45255,2Onqyq2Ke1gkX5taqmTLCI,45255,O,89387229,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,2,2012-05-18,15:39:19,15541,2Onqyq2Ke1gkX5taqmTLCI,15541,O,90421511,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-18,11:09:28,15274,.UjwGHU36.MI/cMhRxY4Ss,15274,O,90564880,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-18,13:25:35,15028,ElKEdIe/sj2lBcBWKvuZTQ,15025,O,90736657,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-18,11:04:21,15028,ElKEdIe/sj2lBcBWKvuZTQ,15028,O,90748071,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-18,19:27:38,45252,2Onqyq2Ke1gkX5taqmTLCI,15201,O,90875734,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,109,2012-05-18,15:39:40,15545,2Onqyq2Ke1gkX5taqmTLCI,14936,O,90967843,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-19,16:30:00,45252,2Onqyq2Ke1gkX5taqmTLCI,45252,O,91187012,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-23,10:39:36,49963,cF.4NV96K5AUNUc.DEgMIg,49963,O,96956980,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-23,10:44:03,16336,cF.4NV96K5AUNUc.DEgMIg,16336,O,98797702,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-23,11:53:18,16334,cF.4NV96K5AUNUc.DEgMIg,16334,O,98855801,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-23,18:51:16,16334,cF.4NV96K5AUNUc.DEgMIg,16334,O,98867453,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,11,2012-05-25,14:52:56,15082,Zs.4eyKlULkE3Vs6ugbXAQ,15082,O,101624065,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-26,13:19:31,15082,bbe7DAx6c7wEGrItkHM8oE,15082,O,104041898,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,15,2012-05-27,18:11:47,47404,1QWxECRWwCIIm8Jn4DyLbE,47404,O,104283928,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,54,2012-05-28,21:10:31,14835,8H88GNF8QzAw77Mwxa1Xww,17864,O,105428500,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-28,20:53:18,16762,8H88GNF8QzAw77Mwxa1Xww,16762,O,105459820,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-28,20:37:33,16276,8H88GNF8QzAw77Mwxa1Xww,16276,O,105815958,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-28,20:37:24,16276,8H88GNF8QzAw77Mwxa1Xww,16276,O,105815959,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-28,20:41:40,16276,8H88GNF8QzAw77Mwxa1Xww,16276,O,105815988,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-28,20:44:02,16169,8H88GNF8QzAw77Mwxa1Xww,16169,O,106126488,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,0,2012-05-28,20:50:05,15342,8H88GNF8QzAw77Mwxa1Xww,15342,O,106618644,Sq1s6KEGp1Qm8MN1o1paM.
Sq1s6KEGp1Qm8MN1o1paM.,142,2012-05-30,19:50:11,16276,8H88GNF8QzAw77Mwxa1Xww,45055,O,111337510,Sq1s6KEGp1Qm8MN1o1paM.
BP51jL2myIMRqfYseLbGfM,83,2012-05-22,16:58:19,45252,2Onqyq2Ke1gkX5taqmTLCI,45252,O,95310741,BP51jL2myIMRqfYseLbGfM
HhulO23UWA2BVHqsECvjJY,0,2012-03-26,18:02:26,47364,nYTl6kDeLroo3yzImrrgR2,47364,O,5834814,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,28,2012-03-26,16:48:56,47368,nYTl6kDeLroo3yzImrrgR2,47368,O,5839016,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,0,2012-03-27,16:49:14,16033,vV.EV.9wWNYPY4ryRq5YS6,16032,O,8605284,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,61,2012-03-27,16:48:03,16039,vV.EV.9wWNYPY4ryRq5YS6,16033,O,8606355,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,0,2012-03-30,17:51:24,15295,dXCdezRKDJgnuKMGWijkSc,15295,O,14618774,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,85,2012-03-30,11:22:47,16092,4hBRXju0wS2WOBToeZgdPY,16092,O,15062117,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,16,2012-04-02,17:41:54,15095,m5YJXcVamIkxaZmrDw1mwA,16646,O,18090213,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,36,2012-04-02,18:04:40,16391,i1C6NAwSGdgBgBwNOnMkfI,16391,O,18224769,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,107,2012-04-02,10:07:46,15483,CZ7M.yMjKac.CX0ujC/mWk,15483,O,18902421,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,536,2012-04-02,17:42:28,15092,m5YJXcVamIkxaZmrDw1mwA,15271,O,19067784,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,99,2012-04-03,17:07:12,45252,m5YJXcVamIkxaZmrDw1mwA,45252,O,19642409,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,57,2012-04-03,16:47:32,45252,m5YJXcVamIkxaZmrDw1mwA,45252,O,19642417,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,581,2012-04-03,11:39:08,45252,m5YJXcVamIkxaZmrDw1mwA,45252,O,19642501,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,36,2012-04-03,11:06:19,15202,m5YJXcVamIkxaZmrDw1mwA,45253,O,19642948,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,7,2012-04-03,11:18:24,15912,NyWi3jdavDIK3f1NtaYrpY,15912,O,20373541,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,0,2012-04-03,11:19:26,15915,NyWi3jdavDIK3f1NtaYrpY,15915,O,20379291,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,4,2012-04-03,09:02:21,15915,NyWi3jdavDIK3f1NtaYrpY,15915,O,20379722,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,61,2012-04-03,09:06:09,15295,dXCdezRKDJgnuKMGWijkSc,15295,O,20670951,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,0,2012-04-03,19:08:41,45252,m5YJXcVamIkxaZmrDw1mwA,15201,O,20931395,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,24,2012-04-03,10:52:37,45252,m5YJXcVamIkxaZmrDw1mwA,15202,O,20932391,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,14,2012-04-04,11:26:59,45485,vV.EV.9wWNYPY4ryRq5YS6,45485,O,21460884,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,50,2012-04-04,10:23:12,15324,0TuAemhjs5MbhTr3upTWjE,15324,O,22532127,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,123,2012-04-05,15:30:48,45252,m5YJXcVamIkxaZmrDw1mwA,45252,O,23312422,HhulO23UWA2BVHqsECvjJY
HhulO23UWA2BVHqsECvjJY,17,2012-04-05,14:20:03,15876,vV.EV.9wWNYPY4ryRq5YS6,15876,O,23980202,HhulO23UWA2BVHqsECvjJY
